,index_survival,msno,n_prev_churns,log_days_between_subs,log_days_since_reg_init,payment_method_id,log_payment_plan_days,log_plan_list_price,log_actual_amount_paid,is_auto_renew,is_cancel,city,gender,registered_via,age_at_start,strange_age,nan_days_since_reg_init,no_prev_churns,duration,event,censor_duration
6862,231933,38lx2i0wTP725Lx+jvuZIvGNXGLw+bNQ4zPh3w852cI=,1,0.0,7.693937325509273,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,9.0,0.0,9.0,18,0,0,0,182,0,182
6863,739932,EX6PHIGUNCMyPCuRDtl4Bxq52saUxiN2sie2KhKqIes=,0,0.0,2.0794415416798357,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,1.0,1.0,3.0,27,0,0,1,30,1,133
6864,891723,HxCb3p/rAOr81+eGeReGsjj6Gk4wO72Wc0PdjreHP6I=,0,0.0,2.0794415416798357,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,0.0,4.0,25,0,0,1,60,1,312
6865,307177,4qQZ0C0bEP6sIa6U4Z1okVYAXCSQly/ljJv0glA+zg0=,0,0.0,6.678342114654332,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,0.0,3.0,19,0,0,1,728,0,728
6866,153156,1O5h7gqg3iSkDDgVINo/xecYwB83GRsZhtFVUdN7MZk=,0,0.0,7.935945103353701,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,14.0,1.0,9.0,34,0,0,1,277,1,729
6867,285649,4LRpcrUeiNeWi0bv9bSKSc0dS6LBoXJXpGD7hLyA2d0=,1,4.007333185232471,7.2305631534092925,28,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,9.0,1.0,9.0,25,0,0,0,30,1,493
6868,829911,GYhvlZIoJIetwFkkSB9wHFiYCSNTuCzqXW12A+5nlqQ=,0,0.0,7.409136443920128,31,0.0,0.0,5.0106352940962555,1,0,6.0,1.0,9.0,36,0,0,1,30,1,670
6869,2821733,z5+PJp2dp23wx+j5+A+as39eSfOS+WoOIhA6kUxrlFg=,0,0.0,6.62273632394984,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,14.0,0.0,9.0,18,0,0,1,30,1,732
6870,1055890,LcLmDsWq86qDsdstDT92JU/2YuN9sDQc4TbV3nqdUTE=,1,0.0,7.177782416195197,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,3.0,27,0,0,0,150,1,182
6871,2260119,mWjsqSlcBuL6FfvN0amI3BwzksHBSLb2w+qZafcD+34=,3,4.624972813284272,6.331501849893692,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,0.0,3.0,22,0,0,0,30,1,220
6872,1256921,Q6wJrRSkpp6lzkusoI+P5RL7XszMb5vprApJyCZOuQI=,0,0.0,8.071218539969863,37,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,4.0,1.0,9.0,58,0,0,1,744,0,744
6873,2066145,iAx44JoIJYPAE0HI+bal2Mp0lfoOhHBqUoVAcfHJGpg=,1,0.0,7.2813856635702825,31,0.0,0.0,5.0106352940962555,1,0,5.0,0.0,9.0,40,0,0,0,579,0,579
6874,1885512,eA5WgEqHcRNnBUaTY8FCeJcaARjDXgi+am9TeLJIlW8=,0,0.0,6.4754327167040895,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,1.0,1.0,3.0,33,0,0,1,30,1,103
6875,2708587,wXg/jHtbdjkucGdbOWILuwHhDlHUZqkB/F6yWN5Fy4U=,0,0.0,4.941642422609304,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,9.0,20,0,0,1,410,1,729
6876,844746,GthaNDOV7XxiyLrIPAvLIMwm0rI3bBwApvQwH/YWKNs=,1,0.0,8.289037098278483,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,14.0,0.0,9.0,43,0,0,0,12,0,12
6877,1288496,QpkNjnwdeLkxieL4tdZidsupxjMManQ8g3uMhFPExto=,0,0.0,5.40717177146012,35,2.0794415416798357,0.0,0.0,0,0,1.0,1.0,3.0,52,0,0,1,14,1,608
6878,2562193,tGdhHSIT5hwtX7BG44Oqn1AT+XacmRsU8Y0gXcmJN4s=,0,0.0,5.9939614273065684,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,5.0,0.0,3.0,27,0,0,1,547,0,547
6879,158498,1VtFOGxc0ysgkf9mMOqCDz/+QMqmR0Px934buzPtdzo=,1,0.0,7.767263996757307,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,22.0,1.0,9.0,33,0,0,0,182,0,182
6880,1170952,OC7diD51Rn+YRpVnb59PbrkQXqYhJln1zzMsc355uDs=,2,3.9318256327243257,6.180016653652572,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,6.0,0.0,7.0,32,0,0,0,30,1,102
6881,1574612,XCps6IqLg5JINQGcBGqI9IBYT/inNG24g/0eJnCtcTA=,0,0.0,8.174702882469461,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,6.0,0.0,9.0,27,0,0,1,735,0,735
6882,649846,CVY6gXj331Um26O3RKLAazHMWX5eRzAY2IGufGpkkZc=,0,0.0,7.627544390488503,32,6.018593214496233,7.489412083508719,7.489412083508719,0,0,15.0,0.0,9.0,19,0,0,1,428,1,599
6883,2774271,y0no36kMbDYtZC9IvKLH6jxU9DV0hmQscbpGXBsyKsg=,0,0.0,2.19722457733622,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,1.0,1.0,3.0,28,0,0,1,486,0,486
6884,92669,028f8DH77bHaR4iWIxxr6yC+ijryHB2MVnyl/ZcoS9U=,1,0.0,5.988961416889863,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,14.0,1.0,7.0,22,0,0,0,364,1,426
6885,1506620,VhOhkmlHsKde0EL3yQlV6govZFT7Va8P59NhavwQylc=,2,4.043051267834549,6.230481447578483,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,15.0,0.0,3.0,21,0,0,0,30,1,183
6886,1581651,XN9IvuZUxyIzU4PO035b/QVLVXEf6Z7xYj0evGbpGnw=,0,0.0,7.895063498091573,37,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,12.0,0.0,9.0,27,0,0,1,741,0,741
6887,2745512,xNClMo2eZKESi3QWuD839P99Gjx6mtjxZuDUaQi5zrE=,0,0.0,7.773594467360193,34,0.0,0.0,5.0106352940962555,1,0,13.0,1.0,9.0,26,0,0,1,30,1,670
6888,2452771,qqBdXbkYloBPhua/P6LMSto+Xqb2eerHXkh1/gDHVL4=,0,0.0,0.6931471805599453,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,0.0,9.0,24,0,0,1,322,0,322
6889,2737085,xB8D5AVw6/Bwj2Ig2XsjyDZtSDo5BeDtyZck+pOZKxQ=,0,0.0,5.666426688112433,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,1.0,0.0,4.0,20,0,0,1,30,1,96
6890,710644,DsyoCGr4rONvgeumCC5bZ4eQA09SXyLKQyfTOEqivGU=,0,0.0,5.641907070938113,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,17.0,1.0,9.0,14,0,0,1,420,1,729
6891,794820,FmIGF9LwTmGPBS2JDuiB7F5ytL5iMN7Ktw0p+TNmoN8=,1,5.998936561946683,8.154212694914229,35,2.0794415416798357,0.0,0.0,0,0,6.0,1.0,9.0,28,0,0,0,7,1,87
6892,938019,Izuif3ibRfL/JjfkPsnengrjRFw4zpK5E1arTvwdUKA=,1,0.0,8.010359588919783,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,5.0,1.0,9.0,38,0,0,0,182,0,182
6893,2285767,n5IhLapkbZEpl9OSSfaChGRcplo8xxL4d6t7kcUKfo8=,0,0.0,1.3862943611198906,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,1.0,3.0,23,0,0,1,182,1,513
6894,1470532,UttwRihF703QAMdhnUrczzF4Iwx1qnuLM+/uYSm+p04=,0,0.0,6.932447891572509,22,6.018593214496233,7.489412083508719,7.489412083508719,0,0,22.0,0.0,9.0,25,0,0,1,418,0,418
6895,1751125,b9Foh0RDn7UaQEKH8MHGoWoiRrtt0Ayhdhd6EGH7sA0=,0,0.0,8.250620082174692,33,0.0,0.0,5.0106352940962555,1,0,15.0,1.0,9.0,30,0,0,1,30,1,670
6896,866626,HN9HRFrq5G+GFh/GJuG26eBHh5NUH1CljNIG+AgENg4=,0,0.0,6.716594773520978,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,6.0,0.0,7.0,22,0,0,1,419,1,758
6897,2348370,oUzXoeveiKfHVG+n/CmIQRiZNAKb6h7OkxPjCR3bVZQ=,0,0.0,8.267192185932146,35,2.0794415416798357,0.0,0.0,0,0,13.0,0.0,9.0,30,0,0,1,7,1,82
6898,2449844,qm8SzkVQZeLRUrKeDshaimh/rZI7gGtLwKhdTr1jMNc=,0,0.0,1.9459101490553128,37,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,18.0,1.0,4.0,19,0,0,1,263,0,263
6899,2015619,h2nRguDbVa0TXE5jgJdsFPLreD0YYcp8RAWvjMCEqH0=,0,0.0,8.266421472984554,35,2.0794415416798357,0.0,0.0,0,0,13.0,0.0,9.0,0,1,0,1,4,1,598
6900,1354101,SHX7xwU6sTddvsOd/uFgTs5/vmnJ7uQHXprlmtu3S5I=,1,6.09807428216624,6.456769655572161,35,2.0794415416798357,0.0,0.0,0,0,1.0,1.0,3.0,33,0,0,0,5,1,150
6901,2490908,rhM3J38pLL1nD2gWSSEXRCnmu2JHMnS6z3ceUohbqxI=,0,0.0,6.453624998892693,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,5.0,1.0,9.0,20,0,0,1,662,1,733
6902,696365,DYaAk333fVy50XdidOtXx1mR+QZiffes5/2rermLbdw=,1,0.0,5.6594822157596205,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,1.0,9.0,22,0,0,0,65,1,610
6903,2493959,rljadqslkxxeQhoVDRCIoVTzZjkZnLsYu1MNT8rbiz4=,0,0.0,6.658011045870747,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,13.0,0.0,3.0,21,0,0,1,30,1,614
6904,181367,20XJzl/Sb3/9nUJXjZ5PCepWwtAblV0SR42iiZplbvs=,1,0.0,7.597396320212795,34,0.0,0.0,5.0106352940962555,1,0,13.0,1.0,9.0,24,0,0,0,579,0,579
6905,1361444,SSCY1knty1Z3X/0UJEd5Tc9xibuFUL8wQ0vkwc/XANI=,1,0.0,7.395107546562485,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,3.0,22,0,0,0,182,0,182
6906,705631,DljNHc8JY2Bjj5/hajXK7ub48aipIXB1NCZpSsJhLrk=,0,0.0,5.602118820879701,35,2.0794415416798357,0.0,0.0,0,0,1.0,1.0,3.0,43,0,0,1,5,1,151
6907,2241412,m5vqr4kSUs+JqGfzrlNELkB8Ig+y8sA/UAwjnORd2+I=,0,0.0,0.6931471805599453,41,3.4339872044851463,5.0106352940962555,0.0,1,0,4.0,1.0,7.0,25,0,0,1,484,0,484
6908,1929372,f8Sso9i1yLUZSBw4YzGMD8C+LUGBqqI7S2sW6NHukIc=,0,0.0,8.11552088154677,38,2.0794415416798357,0.0,0.0,0,0,12.0,0.0,9.0,32,0,0,1,7,1,28
6909,2218677,lbHpMeDpb4hFCDXx4BOuXwcEaeC3+bfdNhTzh2eY7LU=,0,0.0,7.425357887027151,31,0.0,0.0,5.0106352940962555,1,0,4.0,1.0,9.0,23,0,0,1,30,1,670
6910,2489942,rg1cA8ANvb0AOVAqhaEienun79n83tZof1SiDsOHzkM=,2,0.0,6.150602768446278,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,7.0,1.0,9.0,26,0,0,0,120,0,120
6911,2302282,nT+FiuM5h/fImXV5hTd3CxzY6As95TdFofu1oxx4y3A=,1,0.0,6.104793232414986,33,0.0,0.0,5.0106352940962555,1,0,4.0,0.0,9.0,35,0,0,0,319,1,579
6912,1465273,UmMpapXm4nZ/1LTUbxLfEdMYS8W7NdVZ8H7JMRb9Oy4=,0,0.0,6.511745329644728,35,2.0794415416798357,0.0,0.0,0,0,1.0,0.0,3.0,37,0,0,1,7,1,92
6913,2136735,jm1YuBeb8vP52m+QaA0wmiVKkR8u0s0KVHD9jVwFZQM=,2,5.111987788356544,6.634633357861687,36,3.4339872044851463,5.198497031265826,5.198497031265826,1,0,15.0,1.0,3.0,26,0,0,0,14,0,14
6914,2765203,xpW3DCk76bJnoeD8yA7jOCPiRsZl3iUAEFu3BRkhCY4=,0,0.0,1.791759469228055,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,1.0,3.0,25,0,0,1,300,0,300
6915,2219409,lcKd/R8LpbWcktAvaWQxtP1szeGQm6+M8JCJHRfxPCo=,0,0.0,7.322510433997394,38,2.3978952727983707,0.0,0.0,0,0,22.0,0.0,3.0,31,0,0,1,19,1,323
6916,1571843,X8qx7aVevCjFk0Pbcq7B0sG51sRWArllBtaMrYa+Ifo=,0,0.0,7.293697720601437,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,8.0,1.0,7.0,20,0,0,1,751,0,751
6917,891495,Hwuun+DZB+cNA3KQI8n+KfPr2Vk+DltWZMHOsg7sNnI=,1,0.0,7.675546002537848,34,0.0,0.0,5.0106352940962555,1,0,14.0,1.0,9.0,41,0,0,0,176,1,579
6918,161361,1a6K+gJ3/YlDYb/QxLMidRnDaJLNScps4LJo9t5+2Ag=,1,0.0,6.380122536899765,35,2.0794415416798357,0.0,0.0,0,0,15.0,0.0,3.0,19,0,0,0,70,1,612
6919,1790600,c26smOHLsmIqdGPjHTQZ9n9N+2PGoupKaqKMKqeL+eM=,1,3.4657359027997265,7.107425474110705,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,4.0,1.0,7.0,30,0,0,0,29,1,363
6920,1976045,gB6gRt6vrDRxH2jy/s46nRC74dY86O5PEyIwqu+AEEw=,0,0.0,5.652489180268652,36,3.4339872044851463,5.198497031265826,5.198497031265826,1,0,18.0,1.0,3.0,22,0,0,1,153,1,289
6921,1777840,blphMiA3RROVeC4uSPba8gacBA0q6L96RP6WorVbep0=,0,0.0,2.0794415416798357,28,4.61512051684126,6.2166061010848646,6.2166061010848646,0,0,5.0,1.0,3.0,17,0,0,1,101,1,593
6922,1034698,L7vVXqySkp3ZbJ9pF54+WeLB7GLIc9XmGH0mgeo/1Os=,0,0.0,0.6931471805599453,41,3.4339872044851463,4.605170185988092,4.605170185988092,1,0,1.0,0.0,7.0,26,0,0,1,236,0,236
6923,2403655,pk4+EwJ1ypGokl5CrQ4tCtGifzt5njs0wwSF0aFXBZE=,0,0.0,4.867534450455582,35,2.0794415416798357,0.0,0.0,0,0,5.0,0.0,4.0,0,1,0,1,7,1,67
6924,2543097,ss0CSUlScVERU6ptNnMHXHzFJmiG4OVaXZpPqgeqRb0=,1,6.082218910376446,6.579251212010101,28,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,9.0,1.0,9.0,37,0,0,0,30,1,68
6925,1096509,MWuj7AiqExa1KLADg5V6AXT/Ebeqdi65sCfNcJtlhUQ=,1,0.0,5.7651911027848435,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,0.0,3.0,19,0,0,0,65,1,476
6926,1347482,S82inoS75X+3aNLFhXCdQtBSvX5KlTCNUyVFT2XkPTs=,2,4.007333185232471,6.576469569048223,38,2.0794415416798357,0.0,0.0,0,0,17.0,0.0,9.0,20,0,0,0,7,1,418
6927,1724595,aYaSlySHtOey1J0sF6Y7DYYgRwMjv9WRCH7bjsTkR+Y=,1,0.0,8.086102535669099,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,4.0,1.0,9.0,30,0,0,0,30,1,119
6928,2838275,zSlXdL92Gyh/VbS8G+E1qwClofvfqO+0EJXAIvkIK04=,0,0.0,3.49650756146648,39,0.0,0.0,5.0106352940962555,1,0,15.0,1.0,3.0,33,0,0,1,304,1,634
6929,124031,0kTWyoap3U3Is5/JGwwo2UYfRjcxqocypDsB2eqd6GY=,2,3.6375861597263857,7.388327859577108,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,1.0,9.0,24,0,0,0,29,1,297
6930,2522222,sO8u06LCVdAafwr1lcwv/p6yn1Vrt0AVCo8T9CFHHC0=,0,0.0,8.226573474977114,10,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,4.0,1.0,9.0,35,0,0,1,400,1,729
6931,693236,DU02Uu7yjnd/YvQNpFIT+J9J6XH7yvXZrz9Vj9wXkYk=,1,3.9889840465642745,7.2305631534092925,28,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,9.0,1.0,9.0,27,0,0,0,30,1,493
6932,747270,EhrvF3N9OkfrRTyqJsjKR+ukHLPsYI3R9ff8vCOYnzM=,3,3.8712010109078916,7.262628600974241,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,5.0,1.0,9.0,24,0,0,0,30,1,194
6933,755195,EtAItGEvnTECRyCuvQl9JwFI83O4P4A4rdWFtHd9Zbo=,0,0.0,2.302585092994046,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,5.0,1.0,3.0,15,0,0,1,391,1,729
6934,1603314,Xs/YyDBJyJPdfcM+4ZOjMgdFQ2zT/A+RCw8vS9ro/74=,0,0.0,6.436150368369428,37,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,22.0,0.0,3.0,25,0,0,1,426,1,734
6935,908462,IIvrX9GAnG9nltFSGN2BzLvVe9nKyoGUapjGkHAIqus=,0,0.0,5.793013608384143,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,1.0,1.0,3.0,23,0,0,1,466,0,466
6936,1106355,Ml5yTtNrZ7t98AQx5LnMtdyaZ9vlWpXHVrN04jP3V6c=,0,0.0,0.6931471805599453,22,6.018593214496233,7.489412083508719,7.489412083508719,0,0,5.0,0.0,9.0,43,0,0,1,413,1,651
6937,1762957,bQGGbQhoKHLq9AIkNcw8l/7biAUPRD3ksA0Fc1K6BcE=,1,0.0,8.034631032923107,38,2.3978952727983707,0.0,0.0,0,0,15.0,1.0,9.0,21,0,0,0,72,1,426
6938,2053445,huhVC9dQjdOgX6kJuzcMN3SlNbNFp1P2Nb2Oh0SRwss=,0,0.0,6.775366090936393,38,5.278114659230517,6.796823718274855,6.796823718274855,0,0,4.0,0.0,3.0,20,0,0,1,195,1,485
6939,1868752,dnzlZPjL5EBbaoglWcHU3UiCb0OIaT3AgBAqPRVUHBw=,0,0.0,5.337538079701318,35,2.0794415416798357,0.0,0.0,0,0,5.0,0.0,3.0,53,0,0,1,12,1,606
6940,2511769,s9C7ASuxO1+FFMIZCIlEEbJNY4hvwSkAb7UAHycDOBQ=,3,0.0,5.942799375126701,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,3.0,27,0,0,0,181,0,181
6941,925993,IiEpbOyGuly7sjnSdGAidwfZPN0xy63fEwSjPelU3j4=,0,0.0,2.9957322735539913,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,0.0,9.0,22,0,0,1,30,1,625
6942,2220984,leW0N46rC8CXL80Oy2elAOI+ZZQNpoaSTrZO/3FeFQ8=,1,0.0,5.17614973257383,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,5.0,0.0,3.0,21,0,0,0,182,0,182
6943,658009,Ch9IVdXJXY5SL3n+HYPWzihBUfmoLQJomdoL42Cl6R8=,0,0.0,6.056784013228625,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,4.0,1.0,9.0,25,0,0,1,154,1,741
6944,248017,3W3oEouIAkoL+mSSj1kH45Ndl3mtF7PPotvmCuOk8z0=,0,0.0,7.8156105320351905,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,14.0,1.0,9.0,18,0,0,1,400,1,729
6945,516375,9VpbpZ1nCrIx30iC3yCq1VNuCUpMBPMqhpUvwxqWsVg=,1,0.0,7.8648040033284605,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,5.0,1.0,9.0,23,0,0,0,182,0,182
6946,854336,H5Xd0SONaWXhQAgwE6dVfJmWNCoNVYJH1ZeukTf/xK8=,0,0.0,7.68937110752969,35,2.0794415416798357,0.0,0.0,0,0,13.0,1.0,9.0,27,0,0,1,3,1,597
6947,2081516,iXPDH0dt0SLTCRxkOQABHBg9tLJMth2ZjB5bfieQ/2c=,0,0.0,7.358830898342353,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,22.0,1.0,9.0,21,0,0,1,448,1,729
6948,46471,/0TKj9TdTIqfq1RxWtfB+0czhTIINL9Su2FmoFJ43h4=,1,6.212606095751518,6.601230118728878,35,2.0794415416798357,0.0,0.0,0,0,1.0,0.0,3.0,0,1,0,0,7,1,96
6949,2595030,u/Hushc1U62MumEo6UikanbCBkafecdFJ2fKcTs/+Vk=,0,0.0,0.6931471805599453,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,22.0,0.0,3.0,28,0,0,1,338,0,338
6950,875705,Ha12UkW3kFtawxug9et70fKN+1vheuAueuULLXDVL8Q=,0,0.0,0.6931471805599453,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,16.0,0.0,9.0,20,0,0,1,33,1,473
6951,745134,EerYju6k765ejMLo4EGXduItIl55QZwA2ENJ51h8t5M=,1,3.828641396489095,7.454141078146678,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,0.0,9.0,23,0,0,0,30,1,56
6952,1614704,Y6A69k9alWKSKJqASikx5cqf42fTxXhJfR2mMffdVSQ=,0,0.0,0.6931471805599453,41,3.4339872044851463,5.0106352940962555,0.0,1,0,13.0,0.0,7.0,32,0,0,1,437,0,437
6953,358527,5zv5KobhoACLnIhicUxi8Opd6wtekDdunR/sOfuRTbg=,0,0.0,0.6931471805599453,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,1.0,7.0,20,0,0,1,315,1,326
6954,312349,4xlM03Cdks0utRWWiI4KUWSVZgEpMCMGwp3imfwrJJE=,1,0.0,6.546785410760523,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,6.0,1.0,9.0,19,0,0,0,254,1,413
6955,37585,+pa+SxH8YXtOGjaedAJmtrFWEhuv5w/2stPD5Vecsdc=,1,0.0,7.205635176410363,33,0.0,0.0,5.0106352940962555,1,0,6.0,0.0,9.0,34,0,0,0,579,0,579
6956,1508355,VjvPE18tKFOjI/PltUbbrlHUTRSGgcWyJxNw9vMVFGw=,0,0.0,6.616065185132817,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,6.0,1.0,3.0,21,0,0,1,397,1,729
6957,1461529,Uh+tXrWi7XJA8Vm9VRed9XusmtS9iC9onHpCswRmnxI=,0,0.0,7.3537223303996315,36,3.4339872044851463,5.198497031265826,5.198497031265826,1,0,5.0,0.0,3.0,0,1,0,1,39,0,39
6958,2676336,vpO/AJBC3D6dJHiE9q862ZXyTSzoqlsuV2q8DQ/OqIk=,1,0.0,7.178545483763701,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,6.0,1.0,3.0,25,0,0,0,182,0,182
6959,2751822,xWBeFD1DVxviwRPoupjecA8MfxMDT0QyMRRSc/i4274=,2,0.0,7.403670290012371,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,0.0,9.0,19,0,0,0,99,1,358
6960,2094481,ipkc9cShffgRF13MSpn+xDZQg8YN3Mus+0+u259LBxw=,0,0.0,6.2878585601617845,38,6.018593214496233,7.489412083508719,7.489412083508719,0,0,22.0,1.0,9.0,20,0,0,1,413,1,738
6961,855657,H7KWfQBq4uAr4FPsxeIbv4tkBuNJnLxiUXtHuX9h/3g=,0,0.0,4.852030263919617,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,8.0,1.0,4.0,19,0,0,1,30,1,316
6962,2616171,uTdiFJPRM5LqMtaB1tSQBWqZRhp7WBxuRHXL4iHORl0=,0,0.0,6.573680166960646,35,2.0794415416798357,0.0,0.0,0,0,1.0,1.0,3.0,48,0,0,1,7,1,63
6963,2261905,mZKVpHsVaHTXDfxnt46jx3f6U/CW7xdqg+0AdrvswK4=,0,0.0,6.3403593037277535,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,12.0,0.0,3.0,19,0,0,1,363,1,657
6964,2187560,kuLNZhtTEa4Fz0I0JHCnatRPDBqoETQzRODOjhfhn4I=,1,0.0,8.177515823846075,33,0.0,0.0,5.0106352940962555,1,0,13.0,0.0,9.0,29,0,0,0,62,1,579
6965,230054,365Zr0acGleeFulZWF4QW5lJnIZHTMjl8GMO04Eb+Zo=,1,0.0,5.225746673713202,41,3.4339872044851463,4.605170185988092,4.605170185988092,1,0,4.0,1.0,7.0,25,0,0,0,24,0,24
6966,2684788,w/YwVo06orCQjSc5bLeqVYqkzyUV21oS55/CkQPitco=,1,4.4067192472642525,6.175867270105761,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,15.0,1.0,3.0,16,0,0,0,30,1,432
6967,1388545,T2mj2LFt7s+WIR9p9+qhJpUL6UeftZ0ohHEEIJrIuNo=,0,0.0,7.3343293503005365,32,6.018593214496233,7.489412083508719,7.489412083508719,0,0,5.0,0.0,9.0,40,0,0,1,442,1,680
6968,1147494,NgWoIjmz2312R/WJyMmZbC5yzPpeezwXuVW1ixwal+g=,0,0.0,7.5750716995075615,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,22.0,1.0,9.0,27,0,0,1,421,1,729
6969,1370355,SewV0hJQBWtR2D4ILrzXHVeOaXtBoIVIxEQdfvTHF+o=,3,0.0,8.388905171114706,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,15.0,0.0,9.0,35,0,0,0,66,1,181
6970,1830860,cxezkFnLToN2DfJyAW1yo464GyhsfRD0G+LX0xWuNf4=,1,0.0,8.233768709217097,34,0.0,0.0,5.0106352940962555,1,0,12.0,1.0,9.0,27,0,0,0,579,0,579
6971,428142,7XlQDZxZnRQDuLyDRfBeu6kuXRd7kCydDFeF2hSPn6s=,1,0.0,7.625595072132453,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,9.0,31,0,0,0,182,0,182
6972,1269587,QOpUkkGo75zphvLdxB141MCORb4aOSWl0PtL+q9MBwU=,0,0.0,7.8811822022271025,29,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,17.0,1.0,9.0,35,0,0,1,30,1,172
6973,1537687,WOCCu/Xopqyn0/F/BaSN4w55OZ8tEa/w5cvBU1MCU3w=,0,0.0,7.170888478512505,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,22.0,0.0,9.0,24,0,0,1,397,1,729
6974,1847579,dJQhwdxIQkM/A12qAvu4AT9lBun9nerRZz4sGfAPp0g=,0,0.0,4.859812404361672,35,2.0794415416798357,0.0,0.0,0,0,6.0,0.0,3.0,26,0,0,1,9,1,603
6975,2208408,lMpMOb2Rd63NGBG+YgbNESNyxFS+2GCFuJv6QwCCC1s=,0,0.0,8.433594167539924,35,2.0794415416798357,0.0,0.0,0,0,12.0,1.0,9.0,28,0,0,1,7,1,92
6976,2440331,qYRjnERj11AmrClEyFS3L+ZtQaMAMpdr8J1O7ez+5Og=,0,0.0,7.81156848934518,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,5.0,1.0,9.0,25,0,0,1,419,1,729
